request,createdAt,quantity,value,status,material_id,group_id,classification_id
4564157278,2025-09-16T10:41:09,864,2586.93,APPROVED,2ab670e8-49e3-4a95-9871-d937f77b5927,4,2000
4586751329,2025-09-18T00:05:42,672,4578.32,QUOTATION,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,2,2000
4582354554,2025-09-08T20:14:03,473,8319.11,REJECTED,3c65561d-5119-4985-87e7-48965fe9f62c,3,1000
4574285515,2025-06-10T12:22:16,413,2739.18,APPROVED,ba5b8587-5d45-44ac-9e4e-16cb4b3afecc,1,1000
4581033784,2025-07-25T02:34:34,583,1144.28,WAITING,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,1,1000
4563309509,2025-09-01T17:19:45,260,9355.11,WAITING,cf11fe2a-443a-44e9-96b0-e6b91ddfa87d,2,4000
4501147767,2025-11-23T13:17:17,327,9058.93,WAITING,dbce3e63-1a5c-4595-a1f9-d09c3d978567,4,3000
4561037454,2025-08-15T06:24:38,687,7017.64,QUOTATION,ebfe58ef-0dee-41d8-859e-ae2bff66e7fc,3,3000
4567089312,2025-06-03T04:19:54,450,1882.28,REJECTED,ad64acbd-9045-44ec-9111-f6b3b90cb060,3,4000
4544168448,2025-10-25T22:47:29,936,5914.9,WAITING,f524f9ee-95cb-4e66-a6c1-b58f8296e7f3,3,1000
4564107856,2025-09-20T03:05:14,895,6433.82,APPROVED,9ec93c76-9578-4947-a5ca-def516b026cb,2,1000
4566480258,2025-11-13T23:24:00,976,2437.34,WAITING,8ca5ca23-a910-469b-aec1-73bd31d74ba2,1,3000
4574778105,2025-10-01T13:15:55,883,7670.15,WAITING,651e8d5b-8636-4635-a934-6f9427d506b8,5,3000
4566606494,2025-06-11T01:38:46,898,2496.09,QUOTATION,cf11fe2a-443a-44e9-96b0-e6b91ddfa87d,3,2000
4570535500,2025-10-28T12:25:20,81,9826.37,WAITING,0b319577-4ab0-4684-b112-b27aad212cb1,1,3000
4573252270,2025-06-12T00:15:13,895,8162.67,WAITING,2ab670e8-49e3-4a95-9871-d937f77b5927,1,2000
4541859739,2025-11-27T18:17:23,804,7119.2,APPROVED,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,4,2000
4542219385,2025-08-27T12:31:05,40,3211.69,REJECTED,0f7e95f4-4fb9-4987-a1e1-5264880e721e,1,4000
4554113965,2025-10-26T12:51:49,886,1490.78,QUOTATION,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,4,4000
4538280481,2025-09-23T00:33:25,992,358.86,WAITING,aa51a37d-2867-459b-8885-b5c8b161616a,4,4000
4552371780,2025-07-11T02:48:29,912,4185.05,QUOTATION,c40f8a37-9024-4fcd-80a6-7917301ba6bd,1,4000
4574561429,2025-11-01T03:15:16,525,7697.5,WAITING,0a58bce2-1697-4c89-b568-ae280f33f982,1,1000
4536947824,2025-09-22T00:29:55,968,140.71,QUOTATION,15ddc72a-7103-4a88-a951-49c5aa75affd,4,2000
4512104277,2025-06-04T07:20:41,591,282.62,QUOTATION,134244b2-90f7-4d62-8488-d71e29828266,4,1000
4574532316,2025-08-17T00:55:28,251,5824.97,WAITING,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,4,4000
4551909332,2025-11-15T16:56:56,753,3798.07,WAITING,fffeaf8f-4b6b-4357-a309-89f4769c36da,1,3000
4595448282,2025-06-16T12:52:11,245,2549.95,QUOTATION,ea38b7e1-b488-4873-ab04-3066d219b434,4,3000
4567068849,2025-08-05T02:53:59,535,8898.25,APPROVED,0a58bce2-1697-4c89-b568-ae280f33f982,4,2000
4515569090,2025-11-28T11:25:54,260,4092.56,REJECTED,51991c98-a328-457f-a862-0962b2d30ddc,4,1000
4551916212,2025-08-21T09:47:34,20,6473.23,REJECTED,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,3,3000
4518313278,2025-06-08T09:24:17,63,7111.63,WAITING,5257f4f1-580e-4eb3-89f9-6cae458e4509,4,3000
4588960880,2025-09-21T22:10:08,883,6625.6,QUOTATION,651e8d5b-8636-4635-a934-6f9427d506b8,3,2000
4533063258,2025-08-07T05:31:08,961,2601.14,WAITING,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,4,2000
4572722361,2025-10-01T12:39:56,542,854.0,WAITING,3d3527a9-4ef5-45d5-83c2-4178789f9921,1,3000
4573742723,2025-07-26T14:41:52,942,5510.42,APPROVED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,3,2000
4539267586,2025-07-11T23:48:39,798,6500.18,REJECTED,05767575-2944-4457-9aa7-06e1dae2ae25,5,1000
4512102954,2025-07-14T21:53:18,370,5663.9,APPROVED,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,4,2000
4594877944,2025-10-17T22:45:35,500,632.09,APPROVED,51991c98-a328-457f-a862-0962b2d30ddc,5,2000
4522546964,2025-10-07T23:56:51,291,8241.59,REJECTED,daffc87a-fdb5-424e-9155-782c6cd1b731,4,3000
4511170887,2025-10-21T11:54:45,522,7667.41,REJECTED,3d3527a9-4ef5-45d5-83c2-4178789f9921,5,1000
4571356992,2025-09-14T03:54:49,267,1050.67,WAITING,fe53d2be-049c-47fa-871a-c4a8b1a10e40,3,4000
4528257019,2025-10-12T06:32:40,577,1303.35,APPROVED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,1,1000
4585906644,2025-08-12T21:49:35,370,1655.25,REJECTED,791660af-f0db-4fbd-a3a4-86bd38182556,1,2000
4517729939,2025-08-17T14:48:12,919,1783.16,APPROVED,c40f8a37-9024-4fcd-80a6-7917301ba6bd,4,4000
4569128894,2025-10-15T03:05:50,277,6111.55,APPROVED,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,3,3000
4551983039,2025-08-02T18:30:18,68,5597.12,WAITING,2c7b9d8a-6b92-4a21-a03e-024e434a203d,3,3000
4523454196,2025-08-28T13:17:50,112,9378.19,APPROVED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,5,1000
4590382192,2025-09-01T20:55:16,896,3277.21,REJECTED,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,2,4000
4594192001,2025-06-13T03:46:51,852,5217.56,REJECTED,5257f4f1-580e-4eb3-89f9-6cae458e4509,2,2000
4590690127,2025-09-21T07:12:19,713,2195.88,WAITING,00a417fb-f2b9-4bb8-90c0-0787c3f2e3c7,2,3000
4545124476,2025-09-16T14:23:45,124,1363.11,WAITING,791660af-f0db-4fbd-a3a4-86bd38182556,5,2000
4590725429,2025-10-01T08:52:46,968,6031.43,QUOTATION,dbce3e63-1a5c-4595-a1f9-d09c3d978567,3,3000
4598042144,2025-07-19T12:05:28,65,9161.1,REJECTED,41e46c83-90d4-4836-a022-b900a018b3fa,3,4000
4539724882,2025-08-28T03:44:43,822,6328.17,REJECTED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,1,1000
4520390187,2025-07-11T02:53:38,601,9739.12,QUOTATION,56ae9e46-c0b2-46ca-b51d-5686e00ce4a6,1,3000
4592308229,2025-07-24T23:19:48,676,751.17,QUOTATION,15ddc72a-7103-4a88-a951-49c5aa75affd,4,3000
4594669220,2025-09-05T22:37:16,463,7603.38,WAITING,3c65561d-5119-4985-87e7-48965fe9f62c,3,4000
4549512097,2025-09-08T01:32:11,39,8098.74,QUOTATION,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,2,3000
4569362673,2025-11-22T08:17:30,632,6852.18,REJECTED,fcc9df1e-2761-4b55-8f60-015b21066d78,1,2000
4512725499,2025-09-19T03:23:58,157,2471.92,APPROVED,3c65561d-5119-4985-87e7-48965fe9f62c,3,1000
4580998606,2025-10-27T15:41:10,794,9750.55,APPROVED,74d238f7-61d4-41c6-9d51-b05f2eddcb36,2,1000
4594080753,2025-11-16T06:52:18,145,1077.77,WAITING,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,4,4000
4586184033,2025-08-18T12:03:01,208,8820.28,REJECTED,5257f4f1-580e-4eb3-89f9-6cae458e4509,1,2000
4574702604,2025-06-13T15:31:16,763,2850.61,WAITING,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,3,2000
4508944050,2025-07-02T16:02:33,751,6577.38,WAITING,71b893be-0a75-41a7-9a52-bcdb771cc5ec,3,1000
4510710958,2025-06-04T18:49:36,575,8532.1,APPROVED,110f8801-eea1-420d-98e6-dd439569747b,5,4000
4597865165,2025-10-15T07:25:50,648,3620.3,WAITING,01bb5e4b-33d3-4db2-85a2-499f5c9e31b4,3,1000
4573624343,2025-08-01T11:29:46,655,9642.53,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,3,2000
4564184669,2025-07-06T21:12:41,605,3424.56,QUOTATION,8ca5ca23-a910-469b-aec1-73bd31d74ba2,4,3000
4561484037,2025-11-19T08:54:53,543,6727.41,APPROVED,68681084-7b12-4fd9-9704-7da3802cb451,2,2000
4567815655,2025-10-16T17:02:01,867,1115.07,QUOTATION,ba3d4978-80db-4a12-9f06-e4c698936184,5,4000
4551273202,2025-11-02T14:12:05,680,8366.92,REJECTED,37bf8863-0046-49cb-a72c-f7e41661214b,5,2000
4520678190,2025-11-03T13:13:11,464,2459.99,REJECTED,6cc3c3b9-23fa-4969-8791-af89dedc62c9,4,1000
4525915528,2025-11-09T05:27:13,902,536.54,APPROVED,134244b2-90f7-4d62-8488-d71e29828266,5,3000
4523269157,2025-08-07T04:26:22,964,7689.85,REJECTED,975480d4-8c15-44ba-8c55-a9938bdaa2c4,3,4000
4585126620,2025-07-27T07:23:28,328,76.09,QUOTATION,28d388a1-0e70-41d0-a8a1-abb9e3263b7b,3,4000
4538982474,2025-09-16T09:07:42,413,6363.58,APPROVED,dbce3e63-1a5c-4595-a1f9-d09c3d978567,2,1000
4578935354,2025-07-18T14:29:25,228,5978.28,APPROVED,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,2,2000
4591385640,2025-10-07T04:22:28,48,4546.5,WAITING,77b34563-244c-46da-b014-af1a9c7fa9e4,5,1000
4505897330,2025-11-22T04:37:28,469,393.38,QUOTATION,bcebc30c-15e5-48e2-9c32-c86d886f82a0,3,3000
4584344050,2025-10-01T17:41:24,596,9282.27,QUOTATION,a1a6e723-19c6-46fd-a584-917efe27f127,1,3000
4576724057,2025-07-27T04:34:27,736,6818.42,QUOTATION,9c7454a7-b80c-4d19-b841-4c0343b75add,3,1000
4596407986,2025-10-11T02:26:31,78,1882.08,REJECTED,05767575-2944-4457-9aa7-06e1dae2ae25,5,2000
4554207919,2025-11-03T06:36:07,809,2953.08,REJECTED,daffc87a-fdb5-424e-9155-782c6cd1b731,5,3000
4587227942,2025-10-18T12:22:54,931,8184.53,QUOTATION,84aadcf6-499b-4416-9a35-3e546eb39a5c,3,4000
4590916651,2025-09-20T21:43:09,88,7737.21,REJECTED,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,3,4000
4503715657,2025-11-22T00:09:17,821,4180.08,WAITING,dbce3e63-1a5c-4595-a1f9-d09c3d978567,2,1000
4564975177,2025-10-08T22:29:05,169,978.01,WAITING,cea90057-5542-4a9f-8ad8-2fa263b39b7b,3,1000
4592803272,2025-07-24T20:29:48,801,6222.49,APPROVED,daffc87a-fdb5-424e-9155-782c6cd1b731,2,2000
4559026905,2025-10-04T04:17:38,615,8716.05,WAITING,84aadcf6-499b-4416-9a35-3e546eb39a5c,1,4000
4511633401,2025-07-14T21:17:43,122,2452.12,APPROVED,9c7454a7-b80c-4d19-b841-4c0343b75add,3,4000
4584423054,2025-07-01T04:58:02,922,4081.39,WAITING,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,5,2000
4528097691,2025-10-01T00:40:29,966,2571.1,APPROVED,8ca5ca23-a910-469b-aec1-73bd31d74ba2,2,4000
4564114512,2025-06-11T13:22:02,397,7914.21,APPROVED,eb8e5632-45d0-47e9-bcc0-ee76bf030643,2,4000
4527690374,2025-09-05T02:21:19,123,5132.45,WAITING,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,5,1000
4583026889,2025-06-06T08:54:19,276,2216.51,WAITING,ba3d4978-80db-4a12-9f06-e4c698936184,4,3000
4579405397,2025-06-05T02:12:52,87,1810.66,APPROVED,01bb5e4b-33d3-4db2-85a2-499f5c9e31b4,4,1000
4539876266,2025-06-09T09:06:32,601,7731.82,WAITING,15ddc72a-7103-4a88-a951-49c5aa75affd,5,3000
4550728447,2025-09-12T10:34:09,895,8099.04,WAITING,62117371-6664-4e90-9e4c-e3939789c81a,4,3000
4529061465,2025-11-05T06:51:20,590,4847.28,REJECTED,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,1,2000
4561619100,2025-10-18T23:47:20,836,4947.5,WAITING,daffc87a-fdb5-424e-9155-782c6cd1b731,4,4000
4557678174,2025-11-13T13:30:09,516,8750.06,REJECTED,a9da22e7-f42f-4428-9083-96395b7a7e9a,5,4000
4571484472,2025-11-02T05:58:50,849,8313.51,APPROVED,b0154cbb-c693-4062-88b9-a8acf4402b56,2,2000
4567585579,2025-10-08T05:46:39,449,9101.68,REJECTED,9fc109ea-2585-4c23-9329-2ccda2d964eb,1,2000
4500532935,2025-06-24T13:12:17,318,6715.12,APPROVED,a4926703-442b-4179-808a-04de7d4e1015,5,2000
4513728792,2025-10-13T06:33:37,753,3888.78,QUOTATION,ce1eeb99-74a8-4547-b95c-345102c07d21,1,3000
4562714524,2025-10-15T22:51:13,841,8184.62,APPROVED,134244b2-90f7-4d62-8488-d71e29828266,1,1000
4577586854,2025-10-20T23:26:01,15,305.23,APPROVED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,5,2000
4545947713,2025-07-04T03:47:29,960,4293.23,REJECTED,6c55f239-a4f0-4edd-afe8-02d129db9eda,1,1000
4509584769,2025-08-13T14:57:42,326,6054.49,APPROVED,9c7454a7-b80c-4d19-b841-4c0343b75add,1,2000
4524823224,2025-06-24T00:51:49,496,2244.06,WAITING,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,3,4000
4555392036,2025-09-18T02:07:20,383,691.54,WAITING,8ca5ca23-a910-469b-aec1-73bd31d74ba2,2,2000
4527824695,2025-09-15T16:05:34,451,6207.16,WAITING,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,5,3000
4531493559,2025-07-10T09:29:27,623,4611.24,WAITING,74d238f7-61d4-41c6-9d51-b05f2eddcb36,3,1000
4542219962,2025-08-20T10:22:39,919,2379.37,WAITING,834a14f7-cbd7-4220-9587-cd61c93c8253,2,2000
4570536787,2025-08-05T11:26:57,401,7644.34,QUOTATION,68681084-7b12-4fd9-9704-7da3802cb451,2,4000
4591989555,2025-07-25T00:36:27,119,8862.94,APPROVED,68681084-7b12-4fd9-9704-7da3802cb451,3,1000
4521206745,2025-10-12T22:37:44,683,9080.02,APPROVED,110f8801-eea1-420d-98e6-dd439569747b,5,3000
4584927833,2025-08-15T23:06:05,340,6716.15,REJECTED,791660af-f0db-4fbd-a3a4-86bd38182556,5,1000
4595808861,2025-10-12T05:35:05,1000,4139.18,REJECTED,9c7454a7-b80c-4d19-b841-4c0343b75add,3,2000
4545173365,2025-06-21T14:34:43,94,2239.09,WAITING,ce1eeb99-74a8-4547-b95c-345102c07d21,4,3000
4597189228,2025-07-21T06:00:36,125,8650.23,REJECTED,fcc9df1e-2761-4b55-8f60-015b21066d78,4,2000
4504444800,2025-06-15T10:02:12,573,8117.3,REJECTED,834a14f7-cbd7-4220-9587-cd61c93c8253,3,2000
4502996619,2025-06-21T10:49:32,638,2929.61,WAITING,2ab670e8-49e3-4a95-9871-d937f77b5927,3,3000
4534027523,2025-07-26T05:56:18,788,1020.03,QUOTATION,f6979cad-3c89-4280-985d-d7f07aaa8c2b,2,2000
4562968550,2025-11-28T15:26:42,273,2624.65,REJECTED,3f3292d8-3056-42da-9ec5-d080c252a223,2,2000
4546945774,2025-06-06T05:47:52,638,3847.2,APPROVED,12a301b9-4c71-4181-a853-d29be7b6bd18,1,2000
4579500401,2025-06-25T12:20:50,944,2611.97,REJECTED,84aadcf6-499b-4416-9a35-3e546eb39a5c,4,4000
4539768934,2025-09-20T17:08:45,120,9692.73,WAITING,9fc109ea-2585-4c23-9329-2ccda2d964eb,5,4000
4531950733,2025-08-12T18:21:28,775,6449.96,APPROVED,b577718c-a2a9-4f8a-a41c-7cac0d102aab,3,1000
4596208418,2025-08-20T18:42:53,524,1446.92,REJECTED,51991c98-a328-457f-a862-0962b2d30ddc,2,4000
4563647501,2025-11-15T22:49:10,68,7064.81,WAITING,fe53d2be-049c-47fa-871a-c4a8b1a10e40,1,1000
4501014767,2025-07-18T03:18:52,5,330.46,WAITING,ea38b7e1-b488-4873-ab04-3066d219b434,5,2000
4557616836,2025-06-14T12:14:28,498,6164.9,REJECTED,5257f4f1-580e-4eb3-89f9-6cae458e4509,3,3000
4593896469,2025-10-20T16:15:26,929,7761.99,QUOTATION,82ebf1b0-6982-4deb-ac51-c7a6d0a68c5d,4,3000
4583912392,2025-11-08T20:43:32,469,8476.45,APPROVED,68681084-7b12-4fd9-9704-7da3802cb451,1,3000
4582983287,2025-09-21T13:51:25,870,1068.23,APPROVED,31ac60a6-1bc1-442c-ae10-4a420f770538,2,3000
4560087791,2025-07-25T15:02:29,325,5256.57,REJECTED,9a109dc4-7be3-4aec-94bb-ede38f79ae14,3,1000
4530054623,2025-08-14T13:40:56,942,6916.64,QUOTATION,32149af9-a4f0-4e80-a73d-490a9faef06f,3,4000
4538142133,2025-07-20T01:19:01,5,2494.52,APPROVED,ba3d4978-80db-4a12-9f06-e4c698936184,5,2000
4581397082,2025-10-15T03:26:50,876,4622.27,REJECTED,73df3d25-bcec-47a6-8d66-6b628e81ed2d,2,1000
4540540038,2025-07-10T22:54:12,342,3205.08,APPROVED,77b34563-244c-46da-b014-af1a9c7fa9e4,1,3000
4566188099,2025-08-24T04:26:53,448,710.83,WAITING,0e752cfe-75ff-427d-8214-57710b509b33,2,3000
4541896934,2025-08-04T11:05:47,447,6169.93,REJECTED,51991c98-a328-457f-a862-0962b2d30ddc,4,2000
4573940922,2025-10-11T10:01:20,428,9410.53,WAITING,12a301b9-4c71-4181-a853-d29be7b6bd18,2,1000
4592473817,2025-09-12T18:04:31,758,4257.39,WAITING,ba3d4978-80db-4a12-9f06-e4c698936184,5,1000
4599550616,2025-08-25T15:15:15,614,9539.83,REJECTED,d5b6a98e-464a-4e85-ad1c-7fd6be7df835,2,4000
4528934073,2025-07-27T11:56:00,811,5393.04,QUOTATION,dbce3e63-1a5c-4595-a1f9-d09c3d978567,2,2000
4514944666,2025-09-05T13:42:29,909,3508.24,REJECTED,c40f8a37-9024-4fcd-80a6-7917301ba6bd,1,1000
4545371489,2025-08-15T09:00:17,458,1622.42,QUOTATION,3ee51816-f540-45e6-8401-474c5df84e78,4,3000
4523705251,2025-07-14T23:01:24,244,9952.55,WAITING,3d3527a9-4ef5-45d5-83c2-4178789f9921,4,3000
4560569860,2025-10-11T04:32:48,724,5968.34,QUOTATION,4029508a-afa4-4faf-b175-4bb65b8a4dbb,1,1000
4572614485,2025-06-18T02:35:58,408,3404.05,REJECTED,71b893be-0a75-41a7-9a52-bcdb771cc5ec,5,3000
4500510053,2025-10-27T01:38:18,453,5364.64,WAITING,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,2,2000
4545790985,2025-10-04T21:30:03,563,4435.06,QUOTATION,9fc109ea-2585-4c23-9329-2ccda2d964eb,1,2000
4587694075,2025-10-21T16:05:51,278,9190.0,QUOTATION,b020551c-5fe7-45ea-881a-6fa78332362d,3,1000
4503601566,2025-10-04T14:23:01,781,5253.92,APPROVED,611eefb3-ef38-4a2e-831a-15aff1dde8f8,3,4000
4501401022,2025-06-04T20:47:57,472,9627.13,REJECTED,0b319577-4ab0-4684-b112-b27aad212cb1,5,3000
4597106022,2025-09-15T22:15:40,529,6624.68,REJECTED,8df0c99e-2745-44ae-94ee-ad79cb114fdb,4,1000
4524976492,2025-10-07T11:22:23,499,5867.14,QUOTATION,00a417fb-f2b9-4bb8-90c0-0787c3f2e3c7,2,2000
4505970684,2025-10-10T07:10:06,90,3728.12,QUOTATION,4a2d279e-2495-496f-80d9-bc5a45e3b6b4,2,3000
4558811010,2025-09-05T02:37:01,224,4613.41,APPROVED,9ec93c76-9578-4947-a5ca-def516b026cb,5,4000
4514262855,2025-11-26T17:04:05,35,5301.5,APPROVED,e7ba4d18-37bf-472c-9d3a-7756c21a55c9,3,1000
4596615787,2025-11-21T07:34:35,15,786.36,APPROVED,0b319577-4ab0-4684-b112-b27aad212cb1,4,1000
4585094876,2025-09-03T03:14:00,749,3130.1,REJECTED,0a58bce2-1697-4c89-b568-ae280f33f982,3,3000
4575850909,2025-06-04T09:17:55,536,5023.22,REJECTED,6cc3c3b9-23fa-4969-8791-af89dedc62c9,3,2000
4549103746,2025-06-13T19:18:07,938,2482.36,REJECTED,bcebc30c-15e5-48e2-9c32-c86d886f82a0,3,1000
4523730924,2025-09-24T01:43:09,127,4837.53,APPROVED,0a58bce2-1697-4c89-b568-ae280f33f982,1,2000
4521309353,2025-06-28T01:31:17,219,7823.61,REJECTED,fe53d2be-049c-47fa-871a-c4a8b1a10e40,4,1000
4575119799,2025-10-19T06:34:51,121,1005.94,APPROVED,651e8d5b-8636-4635-a934-6f9427d506b8,3,2000
4594264987,2025-10-25T07:59:00,550,7795.63,WAITING,bf599d91-442c-4e09-b5ae-b9f08a417d11,2,4000
4570689491,2025-08-21T05:52:50,865,6300.83,REJECTED,791660af-f0db-4fbd-a3a4-86bd38182556,2,2000
4580092641,2025-09-17T02:24:15,901,7240.44,QUOTATION,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,5,2000
4503271630,2025-09-23T07:49:48,428,9345.82,QUOTATION,bcebc30c-15e5-48e2-9c32-c86d886f82a0,3,2000
4582941824,2025-06-16T00:09:12,146,9257.76,QUOTATION,e069016d-d217-4fbc-b438-1e8790b731fb,4,4000
4511220230,2025-10-03T16:12:35,441,9241.59,APPROVED,b6bbc970-46d2-4ff4-9c52-80f378cfe8ea,2,2000
4595700487,2025-09-28T00:16:15,800,2083.1,REJECTED,2c7b9d8a-6b92-4a21-a03e-024e434a203d,5,1000
4580531118,2025-06-08T20:10:31,213,6093.42,WAITING,daffc87a-fdb5-424e-9155-782c6cd1b731,3,1000
4510974365,2025-11-09T20:43:44,28,3355.03,QUOTATION,51991c98-a328-457f-a862-0962b2d30ddc,3,2000
4502662260,2025-11-24T14:11:48,162,6354.87,WAITING,ba5b8587-5d45-44ac-9e4e-16cb4b3afecc,3,4000
4508385657,2025-11-17T03:08:02,243,8904.05,APPROVED,41e46c83-90d4-4836-a022-b900a018b3fa,2,3000
4561431950,2025-10-18T17:48:49,634,1304.57,REJECTED,0b319577-4ab0-4684-b112-b27aad212cb1,5,3000
4565856101,2025-09-07T19:51:40,653,191.72,APPROVED,f6979cad-3c89-4280-985d-d7f07aaa8c2b,5,1000
4502987699,2025-07-09T20:37:48,855,2206.28,REJECTED,8ca5ca23-a910-469b-aec1-73bd31d74ba2,5,3000
4550418953,2025-10-22T22:51:57,952,4017.31,REJECTED,f6979cad-3c89-4280-985d-d7f07aaa8c2b,4,3000
4508268063,2025-11-18T21:17:52,306,5185.88,WAITING,a1ad3c2b-45ca-491c-8ef2-a64af7d19e43,1,1000
4577278968,2025-10-01T14:08:32,343,4073.91,QUOTATION,15ddc72a-7103-4a88-a951-49c5aa75affd,5,4000
4503692601,2025-09-10T21:27:14,904,5285.76,REJECTED,12a301b9-4c71-4181-a853-d29be7b6bd18,4,3000
4577970565,2025-09-05T09:45:59,594,8421.36,QUOTATION,134244b2-90f7-4d62-8488-d71e29828266,4,4000
4511156577,2025-11-23T23:35:10,670,9500.11,QUOTATION,3c65561d-5119-4985-87e7-48965fe9f62c,5,1000
4511782623,2025-09-23T02:06:47,574,3775.79,REJECTED,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,4,3000
4525945330,2025-10-11T21:26:28,614,7797.32,REJECTED,ba3d4978-80db-4a12-9f06-e4c698936184,5,4000
4584285700,2025-08-01T20:34:42,1000,7390.72,WAITING,0439439c-8945-42c4-b079-5340d85df97c,1,1000
4530898684,2025-10-09T11:39:35,854,7008.27,APPROVED,de541e55-b7b6-404a-8ce0-a6f1ea925750,3,2000
4586032613,2025-06-08T20:32:46,250,4634.67,APPROVED,0c328cd6-def4-4097-8b5d-ef9b4362cfd3,2,1000
4506726016,2025-06-19T11:23:44,281,6644.1,APPROVED,de541e55-b7b6-404a-8ce0-a6f1ea925750,5,2000
4513173564,2025-10-11T06:15:48,376,8752.56,REJECTED,d4dbba0a-2b26-4233-9017-bb25b2e860f3,1,4000
4593667894,2025-09-23T14:32:15,40,7264.69,REJECTED,bf599d91-442c-4e09-b5ae-b9f08a417d11,1,3000
4589336161,2025-11-20T04:58:18,432,3184.67,APPROVED,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,1,3000
4521262032,2025-08-27T01:24:55,558,2415.46,APPROVED,5c250769-58e7-4a67-92b8-05566aab2cd0,5,3000
4595219522,2025-11-18T01:47:44,889,4659.76,WAITING,5c250769-58e7-4a67-92b8-05566aab2cd0,3,1000
4549965372,2025-11-06T22:54:26,84,7073.66,WAITING,62117371-6664-4e90-9e4c-e3939789c81a,1,2000
4529453204,2025-07-23T17:09:11,476,7146.51,APPROVED,41e46c83-90d4-4836-a022-b900a018b3fa,1,3000
4530048427,2025-10-13T08:13:06,985,6276.56,QUOTATION,0a58bce2-1697-4c89-b568-ae280f33f982,5,4000
4553636225,2025-11-07T20:59:20,787,1149.52,QUOTATION,915bda23-d2b3-4bab-9d3b-0b701beb76fa,4,2000
4569905734,2025-08-13T11:10:45,483,7098.93,APPROVED,d0d94739-009d-44aa-ae3d-8c35a65083c5,4,4000
4504524343,2025-07-06T13:03:30,713,2909.24,WAITING,daffc87a-fdb5-424e-9155-782c6cd1b731,4,3000
4529829350,2025-07-01T09:20:32,320,7696.46,APPROVED,41f3b33b-8871-42fd-90d5-1d1d9f2d5aed,3,3000
4521390629,2025-08-24T15:16:40,405,836.61,QUOTATION,2c7b9d8a-6b92-4a21-a03e-024e434a203d,2,3000
4573443181,2025-06-02T13:41:40,304,5697.26,REJECTED,76fa0c16-dc3a-4a9b-b914-de6a0097f3dc,1,1000
4539521140,2025-06-08T03:22:56,401,1144.69,APPROVED,74d238f7-61d4-41c6-9d51-b05f2eddcb36,1,1000
4503911507,2025-09-01T16:05:32,378,6346.62,QUOTATION,68681084-7b12-4fd9-9704-7da3802cb451,5,1000
4521875797,2025-06-07T08:47:28,37,5195.15,QUOTATION,ea38b7e1-b488-4873-ab04-3066d219b434,1,3000
4532521769,2025-09-23T14:52:08,819,5563.83,QUOTATION,3ee51816-f540-45e6-8401-474c5df84e78,2,3000
4553047830,2025-07-27T15:33:57,973,6728.57,QUOTATION,9567383e-1921-4683-803b-509faa2bc9d5,2,3000
4529344078,2025-06-04T22:36:42,332,5816.37,QUOTATION,3d3527a9-4ef5-45d5-83c2-4178789f9921,1,2000
4514966492,2025-06-17T08:08:31,850,7874.5,WAITING,2c6e3cb9-21cb-4de6-ae38-f117a3cbdfe2,5,4000
4525800905,2025-06-20T05:34:48,775,679.41,QUOTATION,915bda23-d2b3-4bab-9d3b-0b701beb76fa,5,1000
4556195790,2025-09-11T15:10:02,618,2239.63,QUOTATION,384bae62-8ba8-4cac-b8ad-3df4e68bcafa,3,3000
4582929461,2025-10-08T02:54:29,535,7115.63,REJECTED,b020551c-5fe7-45ea-881a-6fa78332362d,4,2000
4523923502,2025-11-01T00:07:15,767,2600.1,WAITING,0f7e95f4-4fb9-4987-a1e1-5264880e721e,1,1000
4511367739,2025-08-07T05:31:56,28,6648.36,APPROVED,84aadcf6-499b-4416-9a35-3e546eb39a5c,2,1000
